,station,latitude,longitude,degree_centr,in_degree_centr,out_degree_centr,betwenneess_centr,eigenvector_centr,closeness_centr,pagerank_value,Neigh_1_dist,Neigh_2_dist,Neigh_3_dist,Neigh_1_name,Neigh_2_name,Neigh_3_name,degree_centr1,in_degree_centr1,out_degree_centr1,betwenneess_centr1,eigenvector_centr1,closeness_centr1,degree_centr2,in_degree_centr2,out_degree_centr2,betwenneess_centr2,eigenvector_centr2,closeness_centr2,degree_centr3,in_degree_centr3,out_degree_centr3,betwenneess_centr3,eigenvector_centr3,closeness_centr3
274,Friisilänaukio,60.162842,24.721367,0.15317919075144507,0.08092485549132948,0.0722543352601156,0.0001426032387525873,0.00041065206132185993,0.3425742574257426,0.0023117878659131346,0.31144743284729837,0.6998135429616822,0.7106002668930024,Etuniementie,Piispanportti,Avaruuskatu,0.11271676300578035,0.05491329479768786,0.057803468208092484,0.0007963732279110751,0.0002103263529437748,0.33690360272638753,0.21387283236994217,0.10693641618497109,0.10693641618497109,0.0024493874697512482,0.001288307448732553,0.423500611995104,0.10404624277456646,0.05202312138728323,0.05202312138728323,2.9974044378750333e-05,0.00027977625819900176,0.33723196881091616
275,Itäportti,60.174914,24.738122,0.12427745664739884,0.06069364161849711,0.06358381502890173,9.074992983791282e-05,0.00035071352918023024,0.34021632251720746,0.0018310978158205253,0.4796767950371066,0.49081972764072374,0.5262114416283011,Lystimäki,Ruomelantie,Auringonkatu,0.09826589595375722,0.04913294797687861,0.04913294797687861,2.752257607165931e-05,0.0003311019302374538,0.3388834476003918,0.14739884393063582,0.06647398843930635,0.08092485549132948,0.0011447725253343087,0.000397530455475045,0.34773869346733666,0.13005780346820808,0.06069364161849711,0.06936416184971098,6.631102799936968e-05,0.00034922448669338126,0.34021632251720746
276,Komeetankatu,60.167216,24.735969,0.1907514450867052,0.09248554913294797,0.09826589595375722,0.0006449327386834305,0.0005274702280303191,0.35126903553299493,0.002716845387910877,0.2558881037358901,0.4415016430489109,0.543393041354146,Piispanportti,Piispankallio,Auringonkatu,0.21387283236994217,0.10693641618497109,0.10693641618497109,0.0024493874697512482,0.001288307448732553,0.423500611995104,0.11271676300578035,0.06069364161849711,0.05202312138728323,0.0006793339117070025,0.00045950413131607174,0.3527013251783894,0.13005780346820808,0.06069364161849711,0.06936416184971098,6.631102799936968e-05,0.00034922448669338126,0.34021632251720746
277,Lukutori,60.187086,24.742936,0.12427745664739884,0.06069364161849711,0.06358381502890173,0.0003186927866747247,0.00042101526336025326,0.35306122448979593,0.0018343100513864223,0.28523831595041865,1.201844987449743,1.3822109673756666,Suurpellonaukio,Olarinluoma,Itäportti,0.16184971098265896,0.08959537572254335,0.0722543352601156,0.0007762920607580684,0.0008466364427280525,0.37405405405405406,0.15028901734104044,0.07514450867052022,0.07514450867052022,0.0018098130225446718,0.0012900826612743034,0.4407643312101911,0.12427745664739884,0.06069364161849711,0.06358381502890173,9.074992983791282e-05,0.00035071352918023024,0.34021632251720746
278,Lystimäki,60.172814,24.745666,0.09826589595375722,0.04913294797687861,0.04913294797687861,2.752257607165931e-05,0.0003311019302374538,0.3388834476003918,0.0015161691821745807,0.43137824880006853,0.4796767950371066,0.5014135581295136,Lystimäensilta,Itäportti,Piispankallio,0.07514450867052022,0.04335260115606936,0.031791907514450865,1.0155342844954881e-05,0.0002530983138435781,0.337890625,0.12427745664739884,0.06069364161849711,0.06358381502890173,9.074992983791282e-05,0.00035071352918023024,0.34021632251720746,0.11271676300578035,0.06069364161849711,0.05202312138728323,0.0006793339117070025,0.00045950413131607174,0.3527013251783894
279,Matinkartanontie,60.156258,24.752489,0.20231213872832368,0.10693641618497109,0.0953757225433526,0.0032998240757065684,0.0020484723711255226,0.4481865284974093,0.0027184253215280126,0.42192917166742344,0.5828796399353908,0.5889329161069999,Matinkyläntie,Hauenkalliontie,Matinlahdenranta,0.15606936416184972,0.07803468208092486,0.07803468208092486,0.00023702307092827188,0.0005203185494697119,0.3537832310838446,0.17052023121387283,0.08959537572254335,0.08092485549132948,0.0021425042187116186,0.0014215696831119805,0.42246642246642246,0.19942196531791906,0.10115606936416184,0.09826589595375722,0.001201106969659215,0.0012710642159082762,0.4219512195121951
280,Matinkyläntie,60.155689,24.744978,0.15606936416184972,0.07803468208092486,0.07803468208092486,0.00023702307092827188,0.0005203185494697119,0.3537832310838446,0.0022160936574726,0.42192917166742344,0.4232029333844408,0.42686767552272614,Matinkartanontie,Tiistiläntie,Sepetlahdentie,0.20231213872832368,0.10693641618497109,0.0953757225433526,0.0032998240757065684,0.0020484723711255226,0.4481865284974093,0.13005780346820808,0.06647398843930635,0.06358381502890173,5.268215624543899e-05,0.00039761956187599266,0.3466933867735471,0.13583815028901733,0.06647398843930635,0.06936416184971098,7.991555536076434e-05,0.0003541096486978414,0.34634634634634637
281,Matinlahdenranta,60.151041,24.754196,0.19942196531791906,0.10115606936416184,0.09826589595375722,0.001201106969659215,0.0012710642159082762,0.4219512195121951,0.0027144024752107964,0.3418081476691559,0.5889329161069999,0.7282174648099123,Nokkala,Matinkartanontie,Matinkyläntie,0.19653179190751444,0.09826589595375722,0.09826589595375722,0.002020890744556189,0.0012471474899235031,0.42143727161997563,0.20231213872832368,0.10693641618497109,0.0953757225433526,0.0032998240757065684,0.0020484723711255226,0.4481865284974093,0.15606936416184972,0.07803468208092486,0.07803468208092486,0.00023702307092827188,0.0005203185494697119,0.3537832310838446
282,Nelikkotie,60.161588,24.74663,0.20809248554913293,0.10693641618497109,0.10115606936416184,0.002081374498972043,0.0015831802589555122,0.4379746835443038,0.0026986256846612856,0.3182568283161356,0.3442526502672106,0.46504961782501886,Outotec,Suomenlahdentie,Piispansilta,0.02023121387283237,0.011560693641618497,0.008670520231213872,1.0163653297458716e-06,4.5871698317253105e-05,0.31655992680695333,0.2976878612716763,0.1445086705202312,0.15317919075144507,0.012309419414478771,0.0030585215120340166,0.4588859416445623,0.34393063583815026,0.17630057803468208,0.1676300578034682,0.011570082727593444,0.003810008665499462,0.4785615491009682
283,Nokkala,60.147974,24.754344,0.19653179190751444,0.09826589595375722,0.09826589595375722,0.002020890744556189,0.0012471474899235031,0.42143727161997563,0.002631473335259366,0.3418081476691559,0.7109620001885704,0.8759288555767426,Matinlahdenranta,Nuottaniementie,Sepetlahdentie,0.19942196531791906,0.10115606936416184,0.09826589595375722,0.001201106969659215,0.0012710642159082762,0.4219512195121951,0.10693641618497109,0.05491329479768786,0.05202312138728323,1.3173378142095487e-05,0.0002483528234862412,0.33657587548638135,0.13583815028901733,0.06647398843930635,0.06936416184971098,7.991555536076434e-05,0.0003541096486978414,0.34634634634634637
284,Piispankallio,60.168441,24.743532,0.11271676300578035,0.06069364161849711,0.05202312138728323,0.0006793339117070025,0.00045950413131607174,0.3527013251783894,0.0017510391160615443,0.4415016430489109,0.5014135581295136,0.5650288323739805,Komeetankatu,Lystimäki,Outotec,0.1907514450867052,0.09248554913294797,0.09826589595375722,0.0006449327386834305,0.0005274702280303191,0.35126903553299493,0.09826589595375722,0.04913294797687861,0.04913294797687861,2.752257607165931e-05,0.0003311019302374538,0.3388834476003918,0.02023121387283237,0.011560693641618497,0.008670520231213872,1.0163653297458716e-06,4.5871698317253105e-05,0.31655992680695333
285,Piispanportti,60.165603,24.732688,0.21387283236994217,0.10693641618497109,0.10693641618497109,0.0024493874697512482,0.001288307448732553,0.423500611995104,0.0028177212488134573,0.2558881037358901,0.477766949657966,0.5721656796455137,Komeetankatu,Piispansilta,Avaruuskatu,0.1907514450867052,0.09248554913294797,0.09826589595375722,0.0006449327386834305,0.0005274702280303191,0.35126903553299493,0.34393063583815026,0.17630057803468208,0.1676300578034682,0.011570082727593444,0.003810008665499462,0.4785615491009682,0.10404624277456646,0.05202312138728323,0.05202312138728323,2.9974044378750333e-05,0.00027977625819900176,0.33723196881091616
286,Ruomelantie,60.174524,24.729314,0.14739884393063582,0.06647398843930635,0.08092485549132948,0.0011447725253343087,0.000397530455475045,0.34773869346733666,0.0019877235357666115,0.27542731380276825,0.35254606236394975,0.49081972764072374,Kuunkatu,Auringonkatu,Itäportti,0.20809248554913293,0.10404624277456646,0.10404624277456646,0.002117672907598752,0.001131130752427615,0.42874845105328374,0.13005780346820808,0.06069364161849711,0.06936416184971098,6.631102799936968e-05,0.00034922448669338126,0.34021632251720746,0.12427745664739884,0.06069364161849711,0.06358381502890173,9.074992983791282e-05,0.00035071352918023024,0.34021632251720746
